"# Port-Hamiltonian IBVS — Muñoz-Arias, Ito & Scherpen (2025) — PIXEL COORDINATES"
# LOG_FILE=redPH_PIDL_gain4.csv
# DATE_UNIX=1774889194.350
# IMG_WIDTH=1280
# IMG_HEIGHT=720
# MU_DES=0.0
# ELL_DES=468.0000
# ELL_DES_NORM=0.65
# Z_DES_REF=1.207795
# LAMBDA_U=1.92
# LAMBDA_V=1.92
# LAMBDA_U_PX=2457.6000
# LAMBDA_V_PX=1382.4000
# OBJ_HEIGHT=0.23
# D_C=0.09
# K_MU=17
# K_ELL=0.5
# KI_MU=0.002
# KI_ELL=0.001
# KD_MU=0.1
# KD_ELL=0
# LEAK=0.03
# K_AW=0.0
# LAMBDA_DLS=0.0
# ENABLE_INTEGRAL=1
# MAX_INT_U=12800.0
# MAX_INT_ELL=7200.0
# VX_MAX=10
# WZ_MAX=10
# VY_ENABLE=1
# CONF_THRESH=0.4
# MIN_STABLE_FRAMES=2

t,mu,Z_est,ell,mu_des,Z_des_ref,ell_des,e_mu,e_ell,z_mu,z_ell,H,dH,aw_mu,aw_ell,sat_active,vx_cmd,vy_cmd,wz_cmd,x_center_px,y_center_px,bbox_height_px,bottle_seen,stable,rpm1_t,rpm2_t,rpm3_t,rpm4_t,rpm1,rpm2,rpm3,rpm4,duty1,duty2,duty3,duty4
27.122,5.7083,1.2037,469.6060,0.0000,1.2078,468.0000,5.7083,1.6060,-935.2271,-688.3948,455606357.6104,-859836.1188,-0.0000,-0.0000,0,-0.0002,0.0158,0.0205,645.7083,364.0177,469.6060,1,1,-3.90,1.66,2.94,-2.61,-8.91,0.00,8.91,-8.91,7.53,7.21,1.95,7.58
27.157,5.0296,1.2022,470.1624,0.0000,1.2078,468.0000,5.0296,2.1624,-934.0606,-687.5905,454507832.1958,-1098525.4145,-0.0000,-0.0000,0,-0.0010,0.0139,0.0180,645.0296,363.7714,470.1624,1,1,-3.15,1.90,3.07,-1.97,-8.92,0.00,8.92,-8.92,6.92,7.40,2.03,7.04
27.191,5.0452,1.2036,469.6178,0.0000,1.2078,468.0000,5.0452,1.6178,-932.9161,-686.8205,453444505.0173,-1063327.1785,-0.0000,-0.0000,0,-0.0003,0.0140,0.0181,645.0452,364.0205,469.6178,1,1,-2.89,1.55,2.58,-1.85,-8.79,0.00,0.00,0.00,6.81,7.12,8.78,14.09
27.226,1.8709,1.1966,472.3602,0.0000,1.2078,468.0000,1.8709,4.3602,-931.9006,-685.9715,452388194.5062,-1056310.5111,-0.0000,-0.0000,0,-0.0038,0.0050,0.0064,641.8709,363.6186,472.3602,1,1,-2.78,1.66,2.70,-1.75,0.00,0.00,0.00,-8.93,13.76,7.21,8.88,6.85
27.262,1.2703,1.2012,470.5779,0.0000,1.2078,468.0000,1.2703,2.5779,-930.9266,-685.1998,451405519.3783,-982675.1279,-0.0000,-0.0000,0,-0.0015,0.0033,0.0042,641.2703,365.5342,470.5779,1,1,-1.58,0.01,0.38,-1.21,0.00,0.00,0.00,0.00,12.80,5.89,7.02,13.57
27.291,2.5240,1.1998,471.1277,0.0000,1.2078,468.0000,2.5240,3.1277,-929.9677,-684.4540,450448728.5945,-956790.7838,-0.0000,-0.0000,0,-0.0022,0.0068,0.0088,642.5240,365.2606,471.1277,1,1,-0.89,0.16,0.40,-0.65,0.00,0.00,0.00,0.00,12.25,6.01,7.04,13.12
27.325,3.1791,1.2010,470.6568,0.0000,1.2078,468.0000,3.1791,2.6568,-928.9099,-683.6647,449417175.6741,-1031552.9204,-0.0000,-0.0000,0,-0.0016,0.0087,0.0112,643.1791,365.5538,470.6568,1,1,-1.70,0.48,0.99,-1.19,0.00,0.00,0.00,0.00,12.89,6.27,7.51,13.55
27.357,3.1815,1.1984,471.6561,0.0000,1.2078,468.0000,3.1815,3.6561,-927.8969,-682.8762,448408217.3801,-1008958.2940,-0.0000,-0.0000,0,-0.0029,0.0087,0.0112,643.1815,365.0374,471.6561,1,1,-1.96,0.80,1.45,-1.32,0.00,0.00,0.00,0.00,13.11,6.52,7.88,13.66
27.391,1.8652,1.2037,469.5868,0.0000,1.2078,468.0000,1.8652,1.5868,-926.8738,-682.1159,447414814.2000,-993403.1801,-0.0000,-0.0000,0,-0.0003,0.0050,0.0064,641.8652,365.0508,469.5868,1,1,-2.17,0.60,1.25,-1.52,0.00,0.00,0.00,0.00,13.27,6.37,7.72,13.82
27.425,3.1826,1.2025,470.0701,0.0000,1.2078,468.0000,3.1826,2.0701,-925.8404,-681.3645,446423991.1685,-990823.0315,-0.0000,-0.0000,0,-0.0009,0.0087,0.0112,643.1826,364.7893,470.0701,1,1,-1.02,0.56,0.93,-0.65,0.00,0.00,0.00,0.00,12.35,6.33,7.47,13.12
27.457,3.1181,1.2024,470.0927,0.0000,1.2078,468.0000,3.1181,2.0927,-924.8514,-680.6432,445475219.7373,-948771.4312,-0.0000,-0.0000,0,-0.0009,0.0085,0.0110,643.1181,364.7717,470.0927,1,1,-1.85,0.92,1.57,-1.20,0.00,0.00,0.00,0.00,13.02,6.62,7.97,13.57
27.492,2.5092,1.2025,470.0764,0.0000,1.2078,468.0000,2.5092,2.0764,-923.7915,-679.8550,444449174.5943,-1026045.1430,-0.0000,-0.0000,0,-0.0009,0.0068,0.0088,642.5092,364.7969,470.0764,1,1,-1.82,0.89,1.53,-1.19,0.00,0.00,0.00,0.00,13.00,6.60,7.94,13.55
27.525,3.1827,1.2037,469.5868,0.0000,1.2078,468.0000,3.1827,1.5868,-922.7546,-679.1172,443469206.7308,-979967.8635,-0.0000,-0.0000,0,-0.0003,0.0087,0.0113,643.1827,365.0037,469.5868,1,1,-1.48,0.69,1.19,-0.97,0.00,0.00,0.00,0.00,12.72,6.43,7.68,13.38
27.560,3.1726,1.2011,470.6016,0.0000,1.2078,468.0000,3.1726,2.6016,-921.6795,-678.3167,442430135.2503,-1039071.4804,-0.0000,-0.0000,0,-0.0016,0.0087,0.0112,643.1726,365.5464,470.6016,1,1,-1.75,1.02,1.66,-1.11,-8.63,0.00,0.00,-8.63,6.04,6.70,8.06,6.59
27.594,2.5233,1.1997,471.1463,0.0000,1.2078,468.0000,2.5233,3.1463,-920.6614,-677.5240,441423800.5949,-1006334.6554,-0.0000,-0.0000,0,-0.0023,0.0068,0.0088,642.5233,365.3098,471.1463,1,1,-1.95,0.81,1.45,-1.31,0.00,0.00,0.00,0.00,13.10,6.53,7.89,13.65
27.628,2.5206,1.2024,470.1048,0.0000,1.2078,468.0000,2.5206,2.1048,-919.6235,-676.7515,440423191.1116,-1000609.4833,-0.0000,-0.0000,0,-0.0009,0.0068,0.0088,642.5206,364.7796,470.1048,1,1,-1.70,0.47,0.98,-1.20,0.00,0.00,0.00,0.00,12.90,6.27,7.51,13.56
27.662,-0.0169,1.2025,470.0480,0.0000,1.2078,468.0000,-0.0169,2.0480,-918.6993,-676.0024,439491713.0510,-931478.0606,-0.0000,-0.0000,0,-0.0009,-0.0004,-0.0005,639.9831,364.7826,470.0480,1,1,-1.49,0.68,1.19,-0.99,0.00,0.00,0.00,0.00,12.74,6.43,7.68,13.39
27.701,0.6198,1.2023,470.1522,0.0000,1.2078,468.0000,0.6198,2.1522,-917.6064,-675.1323,438402180.4228,-1089532.6282,-0.0000,-0.0000,0,-0.0010,0.0014,0.0019,640.6198,365.7759,470.1522,1,1,-0.07,-0.18,-0.21,-0.10,0.00,0.00,0.00,0.00,11.60,6.04,6.90,12.68
27.728,0.6191,1.2025,470.0438,0.0000,1.2078,468.0000,0.6191,2.0438,-916.8285,-674.5161,437629572.3018,-772608.1210,-0.0000,-0.0000,0,-0.0009,0.0014,0.0019,640.6191,364.7620,470.0438,1,1,-0.45,0.01,0.12,-0.34,0.00,0.00,8.92,0.00,11.90,5.90,0.00,12.88
27.762,1.2535,1.1998,471.1100,0.0000,1.2078,468.0000,1.2535,3.1100,-915.8587,-673.7288,436654543.7727,-975028.5291,-0.0000,-0.0000,0,-0.0022,0.0032,0.0042,641.2535,365.3117,471.1100,1,1,-0.43,0.04,0.14,-0.32,-8.92,0.00,0.00,0.00,4.74,5.92,6.84,12.86
27.793,-0.0137,1.2025,470.0615,0.0000,1.2078,468.0000,-0.0137,2.0615,-914.9979,-673.0306,435790401.0640,-864142.7087,-0.0000,-0.0000,0,-0.0009,-0.0003,-0.0004,639.9863,364.7850,470.0615,1,1,-0.99,0.04,0.28,-0.75,0.00,0.00,0.00,0.00,12.34,5.92,6.95,13.20
27.828,-0.0137,1.2037,469.5955,0.0000,1.2078,468.0000,-0.0137,1.5955,-914.0424,-672.2719,434843136.6380,-947264.4261,-0.0000,-0.0000,0,-0.0003,-0.0003,-0.0004,639.9863,365.0131,469.5955,1,1,-0.08,-0.19,-0.21,-0.10,0.00,0.00,0.00,0.00,11.60,6.04,6.90,12.69
27.861,1.2558,1.2049,469.1387,0.0000,1.2078,468.0000,1.2558,1.1387,-913.1066,-671.5767,433948557.7281,-894578.9099,-0.0000,-0.0000,0,0.0003,0.0033,0.0042,641.2558,365.2392,469.1387,1,1,0.02,-0.09,-0.12,-0.01,0.00,0.00,0.00,0.00,11.55,5.96,6.82,12.61
27.893,-0.0081,1.2074,468.1619,0.0000,1.2078,468.0000,-0.0081,0.1619,-912.2258,-670.9235,433108128.0071,-840429.7210,-0.0000,-0.0000,0,0.0015,-0.0003,-0.0004,639.9919,364.7469,468.1619,1,1,-0.60,0.44,0.68,-0.35,0.00,0.00,0.00,0.00,12.02,6.24,7.27,12.89
27.927,0.6041,1.2013,470.5317,0.0000,1.2078,468.0000,0.6041,2.5317,-911.2665,-670.1464,432149764.7039,-958363.3032,-0.0000,-0.0000,0,-0.0015,0.0014,0.0018,640.6041,364.5314,470.5317,1,1,0.31,0.20,0.18,0.28,0.00,0.00,0.00,0.00,11.79,6.05,6.87,12.83
27.961,1.2453,1.2038,469.5631,0.0000,1.2078,468.0000,1.2453,1.5631,-910.2998,-669.4135,431218669.7921,-931094.9118,-0.0000,-0.0000,0,-0.0003,0.0032,0.0042,641.2453,365.0452,469.5631,1,1,-0.52,-0.07,0.03,-0.41,8.93,0.00,0.00,8.93,4.81,5.94,6.75,5.79
27.995,1.2567,1.2024,470.0888,0.0000,1.2078,468.0000,1.2567,2.0888,-909.3238,-668.6560,430267886.5151,-950783.2771,-0.0000,-0.0000,0,-0.0010,0.0033,0.0042,641.2567,364.7856,470.0888,1,1,-0.68,0.35,0.59,-0.44,0.00,0.00,0.00,0.00,12.08,6.17,7.20,12.95
28.028,0.6128,1.2025,470.0741,0.0000,1.2078,468.0000,0.6128,2.0741,-908.3968,-667.9204,429355044.2673,-912842.2477,-0.0000,-0.0000,0,-0.0009,0.0014,0.0019,640.6128,364.7734,470.0741,1,1,-0.79,0.24,0.49,-0.55,0.00,0.00,0.00,0.00,12.17,6.08,7.12,13.04
28.061,-0.0135,1.2036,469.6175,0.0000,1.2078,468.0000,-0.0135,1.6175,-907.5158,-667.2200,428487520.6557,-867523.6117,-0.0000,-0.0000,0,-0.0004,-0.0003,-0.0004,639.9865,365.0090,469.6175,1,1,-0.43,0.02,0.13,-0.33,-8.93,0.00,0.00,-8.93,4.73,5.91,6.83,5.71
28.096,-0.0129,1.1999,471.0840,0.0000,1.2078,468.0000,-0.0129,3.0840,-906.5490,-666.3994,427501826.3792,-985694.2765,-0.0000,-0.0000,0,-0.0022,-0.0003,-0.0004,639.9871,365.3028,471.0840,1,1,0.01,-0.10,-0.12,-0.02,0.00,0.00,0.00,0.00,11.54,5.97,6.83,12.61
28.129,-0.6398,1.2050,469.0935,0.0000,1.2078,468.0000,-0.6398,1.0935,-905.6737,-665.7043,426642371.7788,-859454.6004,-0.0000,-0.0000,0,0.0003,-0.0021,-0.0027,639.3602,364.2770,469.0935,1,1,-0.29,-0.40,-0.42,-0.31,0.00,0.00,0.00,0.00,11.77,6.21,7.06,12.85
28.165,-0.0100,1.1999,471.0801,0.0000,1.2078,468.0000,-0.0100,3.0801,-904.7018,-664.8795,425653666.3726,-988705.4062,-0.0000,-0.0000,0,-0.0022,-0.0003,-0.0004,639.9900,365.3151,471.0801,1,1,0.46,-0.21,-0.37,0.31,0.00,0.00,0.00,0.00,11.91,6.06,7.02,12.84
28.198,-0.0142,1.1998,471.1214,0.0000,1.2078,468.0000,-0.0142,3.1214,-903.8130,-664.1237,424749666.4375,-903999.9352,-0.0000,-0.0000,0,-0.0023,-0.0003,-0.0004,639.9858,365.2882,471.1214,1,1,-0.29,-0.40,-0.42,-0.31,0.00,0.00,0.00,8.93,11.77,6.21,7.06,5.70
28.230,-0.6367,1.2052,469.0218,0.0000,1.2078,468.0000,-0.6367,1.0218,-902.9604,-663.4492,423916803.7065,-832862.7310,-0.0000,-0.0000,0,0.0004,-0.0021,-0.0027,639.3633,364.3012,469.0218,1,1,-0.30,-0.41,-0.43,-0.32,0.00,0.00,0.00,0.00,11.77,6.21,7.07,12.85
28.265,-1.2989,1.2037,469.6078,0.0000,1.2078,468.0000,-1.2989,1.6078,-902.0584,-662.6968,423010894.9875,-905908.7190,-0.0000,-0.0000,0,-0.0004,-0.0040,-0.0051,638.7011,365.0177,469.6078,1,1,0.48,-0.19,-0.35,0.32,-8.93,-8.93,0.00,0.00,4.76,0.00,7.00,12.85
28.297,-0.6378,1.2051,469.0436,0.0000,1.2078,468.0000,-0.6378,1.0436,-901.2136,-662.0279,422186947.7300,-823947.2575,-0.0000,-0.0000,0,0.0004,-0.0021,-0.0027,639.3622,364.2961,469.0436,1,1,0.72,-0.54,-0.84,0.43,0.00,0.00,-8.89,8.89,12.11,6.32,0.28,5.81
28.329,-0.0107,1.2036,469.6152,0.0000,1.2078,468.0000,-0.0107,1.6152,-900.3480,-661.3400,421341920.6532,-845027.0768,-0.0000,-0.0000,0,-0.0004,-0.0003,-0.0004,639.9893,365.0230,469.6152,1,1,0.47,-0.20,-0.36,0.31,8.89,-8.89,0.00,8.89,4.80,0.00,7.01,5.73
28.363,-0.6445,1.2051,469.0414,0.0000,1.2078,468.0000,-0.6445,1.0414,-899.4481,-660.6273,420465955.8014,-875964.8518,-0.0000,-0.0000,0,0.0004,-0.0021,-0.0028,639.3555,364.2959,469.0414,1,1,0.01,-0.10,-0.12,-0.02,8.92,0.00,0.00,0.00,4.40,5.96,6.82,12.60
28.397,-1.2528,1.1987,471.5404,0.0000,1.2078,468.0000,-1.2528,3.5404,-898.5812,-659.8403,419556624.4753,-909331.3261,-0.0000,-0.0000,0,-0.0028,-0.0038,-0.0050,638.7472,365.0263,471.5404,1,1,0.47,-0.20,-0.36,0.32,0.00,-8.90,0.00,0.00,11.90,0.00,7.01,12.83
28.431,-2.4849,1.2026,470.0274,0.0000,1.2078,468.0000,-2.4849,2.0274,-897.7353,-659.0860,418679381.5141,-877242.9612,-0.0000,-0.0000,0,-0.0009,-0.0073,-0.0095,637.5151,364.7600,470.0274,1,1,0.31,-0.92,-1.20,0.02,0.00,0.00,0.00,0.00,11.77,6.61,7.68,12.59
28.465,-1.8895,1.2013,470.5189,0.0000,1.2078,468.0000,-1.8895,2.5189,-896.9026,-658.3447,417817503.9317,-861877.5824,-0.0000,-0.0000,0,-0.0015,-0.0056,-0.0073,638.1105,364.4833,470.5189,1,1,1.30,-1.04,-1.58,0.75,0.00,0.00,0.00,0.00,12.56,6.71,7.99,13.18
28.498,-0.0142,1.1986,471.5964,0.0000,1.2078,468.0000,-0.0142,3.5964,-896.0185,-657.5772,416916163.2352,-901340.6965,-0.0000,-0.0000,0,-0.0029,-0.0003,-0.0004,639.9858,365.0499,471.5964,1,1,0.86,-0.93,-1.35,0.45,0.00,0.00,0.00,0.00,12.22,6.63,7.80,12.93
28.532,-0.6174,1.2026,470.0371,0.0000,1.2078,468.0000,-0.6174,2.0371,-895.1158,-656.8292,416020388.2774,-895774.9578,-0.0000,-0.0000,0,-0.0009,-0.0020,-0.0026,639.3826,364.7641,470.0371,1,1,-0.39,-0.50,-0.53,-0.42,0.00,0.00,0.00,0.00,11.84,6.28,7.14,12.91
28.566,-1.2875,1.2062,468.6131,0.0000,1.2078,468.0000,-1.2875,0.6131,-894.2491,-656.1404,415180494.1836,-839894.0938,-0.0000,-0.0000,0,0.0009,-0.0039,-0.0051,638.7125,364.5103,468.6131,1,1,0.25,-0.40,-0.55,0.10,0.00,0.00,0.00,-8.92,11.73,6.20,7.16,5.52
28.600,-1.2870,1.2062,468.6344,0.0000,1.2078,468.0000,-1.2870,0.6344,-893.3717,-655.4424,414330606.1794,-849888.0042,-0.0000,-0.0000,0,0.0009,-0.0039,-0.0051,638.7130,364.5310,468.6344,1,1,0.92,-0.34,-0.63,0.62,8.55,0.00,0.00,0.00,5.42,6.15,7.23,13.07
28.633,-1.2761,1.1998,471.1369,0.0000,1.2078,468.0000,-1.2761,3.1369,-892.5284,-654.6891,413460720.3027,-869885.8767,-0.0000,-0.0000,0,-0.0023,-0.0039,-0.0050,638.7239,365.2897,471.1369,1,1,0.91,-0.34,-0.63,0.62,8.94,0.00,0.00,0.00,5.10,6.16,7.23,13.06
28.666,-0.6462,1.2024,470.0907,0.0000,1.2078,468.0000,-0.6462,2.0907,-891.6841,-653.9869,412624548.6425,-836171.6602,-0.0000,-0.0000,0,-0.0010,-0.0021,-0.0027,639.3538,364.7616,470.0907,1,1,0.40,-0.85,-1.14,0.11,0.00,0.00,0.00,0.00,11.84,6.56,7.63,12.65
28.699,0.6096,1.2037,469.5768,0.0000,1.2078,468.0000,0.6096,1.5768,-890.7568,-653.2685,411741763.7808,-882784.8617,-0.0000,-0.0000,0,-0.0003,0.0014,0.0018,640.6096,365.0038,469.5768,1,1,0.26,-0.42,-0.58,0.10,0.00,0.00,0.00,8.92,11.73,6.22,7.18,5.51
28.733,-0.0101,1.2038,469.5703,0.0000,1.2078,468.0000,-0.0101,1.5703,-889.8674,-652.5637,410885664.6173,-856099.1635,-0.0000,-0.0000,0,-0.0003,-0.0003,-0.0004,639.9899,365.0146,469.5703,1,1,-0.34,0.12,0.23,-0.23,8.93,0.00,0.00,0.00,4.64,5.98,6.90,12.74
28.767,0.6528,1.2063,468.5927,0.0000,1.2078,468.0000,0.6528,0.5927,-888.9181,-651.8636,410006915.7104,-878748.9069,-0.0000,-0.0000,0,0.0009,0.0016,0.0020,640.6528,364.5108,468.5927,1,1,0.01,-0.09,-0.12,-0.01,0.00,0.00,0.00,0.00,11.53,5.95,6.81,12.57
28.801,5.1284,1.2036,469.6116,0.0000,1.2078,468.0000,5.1284,1.6116,-887.8500,-651.1525,409069440.2004,-937475.5100,-0.0000,-0.0000,0,-0.0004,0.0142,0.0184,645.1284,364.0340,469.6116,1,1,-0.16,0.34,0.45,-0.04,0.00,0.00,-8.65,0.00,11.64,6.15,0.16,12.60
28.833,3.7740,1.2010,470.6539,0.0000,1.2078,468.0000,3.7740,2.6539,-886.8802,-650.4449,408178522.8241,-890917.3763,-0.0000,-0.0000,0,-0.0017,0.0104,0.0134,643.7740,365.5372,470.6539,1,1,-2.85,1.68,2.73,-1.79,-8.93,0.00,0.00,-8.93,6.65,7.23,8.91,6.84
28.868,4.4559,1.2011,470.5906,0.0000,1.2078,468.0000,4.4559,2.5906,-885.7981,-649.6749,407198442.4421,-980080.3820,-0.0000,-0.0000,0,-0.0016,0.0123,0.0159,644.4559,364.5292,470.5906,1,1,-2.31,1.00,1.77,-1.54,-8.92,0.00,0.00,-8.92,6.22,6.68,8.13,6.65
28.902,4.4538,1.2050,469.0896,0.0000,1.2078,468.0000,4.4538,1.0896,-884.7397,-648.9728,406274120.9065,-924321.5356,-0.0000,-0.0000,0,0.0003,0.0123,0.0159,644.4538,364.2659,469.0896,1,1,-2.67,1.25,2.16,-1.76,-8.85,0.00,0.00,-8.85,6.56,6.88,8.45,6.87
28.936,5.7080,1.1982,471.7388,0.0000,1.2078,468.0000,5.7080,3.7388,-883.6334,-648.1767,405268824.4362,-1005296.4704,-0.0000,-0.0000,0,-0.0030,0.0159,0.0205,645.7080,363.9584,471.7388,1,1,-2.37,1.55,2.46,-1.45,0.00,0.00,0.00,0.00,13.41,7.12,8.70,13.71
28.969,5.7063,1.1997,471.1585,0.0000,1.2078,468.0000,5.7063,3.1585,-882.5800,-647.4376,404324823.2653,-944001.1709,-0.0000,-0.0000,0,-0.0023,0.0159,0.0205,645.7063,365.3072,471.1585,1,1,-3.60,1.46,2.63,-2.42,0.00,0.00,0.00,-8.88,14.39,7.05,8.83,7.38
29.001,5.7091,1.2075,468.1306,0.0000,1.2078,468.0000,5.7091,0.1306,-881.5423,-646.8072,403459253.0513,-865570.2140,-0.0000,-0.0000,0,0.0016,0.0159,0.0206,645.7091,363.8310,468.1306,1,1,-3.48,1.57,2.74,-2.31,0.00,0.00,0.00,-8.93,14.30,7.14,8.92,7.24
29.035,5.7214,1.2024,470.0847,0.0000,1.2078,468.0000,5.7214,2.0847,-880.4379,-646.0694,402495799.3288,-963453.7224,-0.0000,-0.0000,0,-0.0010,0.0159,0.0206,645.7214,364.7718,470.0847,1,1,-2.87,2.18,3.36,-1.69,-17.84,0.00,0.00,0.00,0.00,7.63,9.42,13.89
29.069,6.8038,1.2036,469.6249,0.0000,1.2078,468.0000,6.8038,1.6249,-879.3257,-645.3661,401552522.1349,-943277.1939,-0.0000,-0.0000,0,-0.0003,0.0190,0.0245,646.8038,365.0551,469.6249,1,1,-3.27,1.79,2.97,-2.09,-8.84,0.00,0.00,-8.84,7.05,7.32,9.11,7.14
29.104,5.7189,1.2022,470.1710,0.0000,1.2078,468.0000,5.7189,2.1710,-878.2096,-644.6174,400579095.1814,-973426.9536,-0.0000,-0.0000,0,-0.0011,0.0159,0.0205,645.7189,365.8043,470.1710,1,1,-3.78,2.26,3.67,-2.37,0.00,0.00,0.00,0.00,14.52,7.70,9.67,14.43
29.137,2.5231,1.2050,469.0740,0.0000,1.2078,468.0000,2.5231,1.0740,-877.2458,-643.9360,399716918.3979,-862176.7834,-0.0000,-0.0000,0,0.0003,0.0068,0.0089,642.5231,365.2626,469.0740,1,1,-3.29,1.77,2.95,-2.11,0.00,0.00,0.00,0.00,14.14,7.31,9.09,14.22
29.169,2.5697,1.2023,470.1243,0.0000,1.2078,468.0000,2.5697,2.1243,-876.3272,-643.2541,398875289.2573,-841629.1406,-0.0000,-0.0000,0,-0.0011,0.0070,0.0090,642.5697,365.8022,470.1243,1,1,-1.30,0.88,1.39,-0.79,-8.66,0.00,8.66,0.00,5.61,6.60,0.91,13.16
29.204,3.1736,1.2038,469.5428,0.0000,1.2078,468.0000,3.1736,1.5428,-875.3040,-642.5303,397961910.2058,-913379.0515,-0.0000,-0.0000,0,-0.0003,0.0087,0.0112,643.1736,365.0478,469.5428,1,1,-1.54,0.68,1.20,-1.02,0.00,0.00,0.00,0.00,12.74,6.44,7.69,13.35
29.238,0.6345,1.2071,468.2673,0.0000,1.2078,468.0000,0.6345,0.2673,-874.3882,-641.8647,397133859.4399,-828050.7660,-0.0000,-0.0000,0,0.0013,0.0015,0.0020,640.6345,365.6921,468.2673,1,1,-1.76,1.01,1.66,-1.11,0.00,0.00,0.00,-8.92,12.91,6.70,8.06,6.28
29.270,-0.0170,1.2050,469.0814,0.0000,1.2078,468.0000,-0.0170,1.0814,-873.5389,-641.2059,396340032.2948,-793827.1451,-0.0000,-0.0000,0,0.0003,-0.0003,-0.0004,639.9830,365.2389,469.0814,1,1,-0.09,0.39,0.50,0.03,0.00,0.00,0.00,0.00,11.57,6.21,7.14,12.55
29.305,-2.4878,1.2035,469.6799,0.0000,1.2078,468.0000,-2.4878,1.6799,-872.7122,-640.4769,395512021.3146,-828010.9802,-0.0000,-0.0000,0,-0.0005,-0.0073,-0.0095,637.5122,365.9680,469.6799,1,1,0.11,-0.00,-0.03,0.08,8.94,0.00,0.00,8.94,4.43,0.00,6.76,5.44
29.337,-0.6493,1.2123,466.2499,0.0000,1.2078,468.0000,-0.6493,-1.7501,-871.8883,-639.9133,394791812.3488,-720208.9657,-0.0000,-0.0000,0,0.0039,-0.0021,-0.0028,639.3507,365.6773,466.2499,1,1,1.36,-0.97,-1.52,0.82,0.00,0.00,-8.90,0.00,12.58,0.78,0.83,13.18
29.371,-0.0170,1.2071,468.2551,0.0000,1.2078,468.0000,-0.0170,0.2551,-870.9940,-639.2477,393976448.0187,-815364.3301,-0.0000,-0.0000,0,0.0013,-0.0003,-0.0004,639.9830,365.6937,468.2551,1,1,1.04,0.37,0.21,0.89,0.00,0.00,0.00,0.00,12.33,0.30,6.90,13.23
29.405,0.6659,1.2082,467.8422,0.0000,1.2078,468.0000,0.6659,-0.1578,-870.0945,-638.6093,393177059.7748,-799388.2439,-0.0000,-0.0000,0,0.0019,0.0016,0.0021,640.6659,365.8590,467.8422,1,1,0.28,0.17,0.14,0.25,0.00,0.00,0.00,0.00,11.72,0.14,6.85,12.72
29.437,0.6233,1.2117,466.4958,0.0000,1.2078,468.0000,0.6233,-1.5042,-869.2256,-638.0353,392432771.8678,-744287.9070,-0.0000,-0.0000,0,0.0036,0.0015,0.0019,640.6233,365.5484,466.4958,1,1,-0.02,0.49,0.61,0.10,0.00,0.00,0.00,0.00,11.51,0.39,7.22,12.60
29.472,1.9084,1.2086,467.6847,0.0000,1.2078,468.0000,1.9084,-0.3153,-868.2672,-637.3906,391605374.9811,-827396.8867,-0.0000,-0.0000,0,0.0021,0.0051,0.0066,641.9084,364.9934,467.6847,1,1,0.29,0.75,0.86,0.40,0.00,0.00,0.00,8.60,11.72,0.61,7.43,5.96
29.506,2.6144,1.2118,466.4560,0.0000,1.2078,468.0000,2.6144,-1.5440,-867.2972,-636.7957,390805530.6961,-799844.2850,-0.0000,-0.0000,0,0.0037,0.0071,0.0092,642.6144,365.5577,466.4560,1,1,-0.68,0.95,1.33,-0.30,0.00,0.00,0.00,0.00,12.04,0.76,7.80,12.75
29.540,1.2481,1.2082,467.8546,0.0000,1.2078,468.0000,1.2481,-0.1454,-866.3555,-636.1410,389980685.2464,-824845.4496,-0.0000,-0.0000,0,0.0018,0.0032,0.0042,641.2481,365.9042,467.8546,1,1,-0.81,1.45,1.98,-0.28,0.00,0.00,0.00,-8.90,12.15,1.16,8.32,5.62
29.574,-0.6506,1.2098,467.2322,0.0000,1.2078,468.0000,-0.6506,-0.7678,-865.4989,-635.5218,389216067.7457,-764617.5008,-0.0000,-0.0000,0,0.0026,-0.0021,-0.0028,639.3494,365.1428,467.2322,1,1,-0.35,0.69,0.93,-0.10,-8.91,0.00,0.00,-8.91,4.64,0.55,7.48,5.46
29.606,0.6204,1.2051,469.0463,0.0000,1.2078,468.0000,0.6204,1.0463,-864.6440,-634.8751,388435491.5458,-780576.1999,-0.0000,-0.0000,0,0.0003,0.0015,0.0019,640.6204,365.2449,469.0463,1,1,0.84,0.16,0.00,0.68,0.00,0.00,0.00,0.00,12.17,0.13,6.74,13.05
29.641,1.2539,1.2061,468.6751,0.0000,1.2078,468.0000,1.2539,0.6751,-863.7040,-634.1934,387596845.4788,-838646.0669,-0.0000,-0.0000,0,0.0008,0.0033,0.0042,641.2539,365.5170,468.6751,1,1,-0.24,0.22,0.33,-0.13,0.00,0.00,0.00,0.00,11.69,0.18,7.00,12.61
29.674,-0.0024,1.2098,467.2425,0.0000,1.2078,468.0000,-0.0024,-0.7575,-862.8479,-633.5898,386844640.1435,-752205.3353,-0.0000,-0.0000,0,0.0026,-0.0003,-0.0004,639.9976,365.1858,467.2425,1,1,-0.52,0.52,0.76,-0.28,0.00,0.00,0.00,0.00,11.91,0.42,7.35,12.73
